고객번호,계기번호,날짜,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,합계(kWh)
342464719,67190110861,2024.10.09,,,,0.19,,,,0.12,,,,0.1,,,,0.11,,,,0.14,,,,0.25,,,,0.6,,,,0.75,,,,0.79,,,,0.47,,,,0.48,,,,0.34,,,,0.35,,,,0.36,,,,0.38,,,,0.41,,,,0.6,,,,0.92,,,,1.28,,,,1.18,,,,1.03,,,,0.78,,,,0.57,,,,0.28,12.48
342464719,67190110861,2024.10.10,,,,0.14,,,,0.12,,,,0.11,,,,0.11,,,,0.15,,,,0.26,,,,0.53,,,,0.79,,,,0.68,,,,0.4,,,,0.38,,,,0.39,,,,0.37,,,,0.4,,,,0.42,,,,0.41,,,,0.51,,,,0.84,,,,1.18,,,,0.89,,,,0.76,,,,0.8,,,,0.51,,,,0.26,11.41
342464719,67190110861,2024.10.11,,,,0.16,,,,0.15,,,,0.12,,,,0.12,,,,0.13,,,,0.29,,,,0.72,,,,0.87,,,,0.65,,,,0.53,,,,0.37,,,,0.36,,,,0.38,,,,0.36,,,,0.43,,,,0.37,,,,0.56,,,,0.96,,,,1.33,,,,0.9,,,,0.93,,,,0.75,,,,0.45,,,,0.34,12.23
342464719,67190110861,2024.10.12,,,,0.17,,,,0.12,,,,0.1,,,,0.1,,,,0.14,,,,0.24,,,,0.63,,,,0.81,,,,0.8,,,,0.42,,,,0.36,,,,0.45,,,,0.43,,,,0.42,,,,0.34,,,,0.4,,,,0.58,,,,0.8,,,,1.31,,,,1.06,,,,0.84,,,,0.86,,,,0.58,,,,0.24,12.2
342464719,67190110861,2024.10.13,,,,0.17,,,,0.13,,,,0.11,,,,0.1,,,,0.14,,,,0.35,,,,0.68,,,,0.75,,,,0.83,,,,0.46,,,,0.47,,,,0.4,,,,0.37,,,,0.35,,,,0.44,,,,0.43,,,,0.63,,,,0.78,,,,1.09,,,,1.08,,,,1.1,,,,0.94,,,,0.48,,,,0.3,12.58
342464719,67190110861,2024.10.14,,,,0.15,,,,0.14,,,,0.11,,,,0.12,,,,0.15,,,,0.26,,,,0.68,,,,0.91,,,,0.82,,,,0.43,,,,0.42,,,,0.4,,,,0.37,,,,0.34,,,,0.37,,,,0.46,,,,0.53,,,,0.8,,,,1.08,,,,1.22,,,,1.13,,,,0.82,,,,0.51,,,,0.36,12.58
342464719,67190110861,2024.10.15,,,,0.14,,,,0.12,,,,0.1,,,,0.09,,,,0.12,,,,0.3,,,,0.64,,,,0.78,,,,0.91,,,,0.42,,,,0.39,,,,0.4,,,,0.41,,,,0.32,,,,0.37,,,,0.47,,,,0.56,,,,0.91,,,,1.07,,,,0.86,,,,0.96,,,,0.68,,,,0.53,,,,0.3,11.85
342464719,67190110861,2024.10.16,,,,0.15,,,,0.14,,,,0.11,,,,0.1,,,,0.14,,,,0.31,,,,0.7,,,,0.69,,,,0.76,,,,0.52,,,,0.38,,,,0.37,,,,0.44,,,,0.32,,,,0.43,,,,0.41,,,,0.52,,,,0.74,,,,1.26,,,,0.99,,,,0.95,,,,0.85,,,,0.53,,,,0.34,12.15
342464719,67190110861,2024.10.17,,,,0.16,,,,0.14,,,,0.13,,,,0.11,,,,0.12,,,,0.25,,,,0.72,,,,0.77,,,,0.76,,,,0.47,,,,0.37,,,,0.41,,,,0.34,,,,0.37,,,,0.42,,,,0.41,,,,0.6,,,,0.92,,,,1.21,,,,0.93,,,,0.84,,,,0.76,,,,0.55,,,,0.31,12.07
342464719,67190110861,2024.10.18,,,,0.17,,,,0.12,,,,0.11,,,,0.1,,,,0.12,,,,0.24,,,,0.75,,,,0.69,,,,0.66,,,,0.39,,,,0.45,,,,0.4,,,,0.4,,,,0.42,,,,0.38,,,,0.43,,,,0.47,,,,0.75,,,,1.19,,,,1.1,,,,0.96,,,,0.7,,,,0.48,,,,0.26,11.74
342464719,67190110861,2024.10.19,,,,0.15,,,,0.12,,,,0.1,,,,0.11,,,,0.12,,,,0.25,,,,0.61,,,,0.91,,,,0.69,,,,0.42,,,,0.41,,,,0.44,,,,0.39,,,,0.42,,,,0.46,,,,0.45,,,,0.56,,,,0.86,,,,0.94,,,,1.21,,,,0.93,,,,0.64,,,,0.5,,,,0.29,11.98
342464719,67190110861,2024.10.20,,,,0.17,,,,0.14,,,,0.11,,,,0.12,,,,0.13,,,,0.29,,,,0.7,,,,0.86,,,,0.85,,,,0.48,,,,0.47,,,,0.37,,,,0.46,,,,0.37,,,,0.45,,,,0.38,,,,0.55,,,,0.87,,,,1.31,,,,1.11,,,,1.12,,,,0.77,,,,0.53,,,,0.27,12.88
342464719,67190110861,2024.10.21,,,,0.18,,,,0.13,,,,0.13,,,,0.12,,,,0.15,,,,0.29,,,,0.68,,,,0.89,,,,0.7,,,,0.49,,,,0.38,,,,0.43,,,,0.36,,,,0.36,,,,0.41,,,,0.44,,,,0.59,,,,0.79,,,,1.22,,,,1.01,,,,1.05,,,,0.86,,,,0.54,,,,0.31,12.51
342464719,67190110861,2024.10.22,,,,0.15,,,,0.14,,,,0.11,,,,0.1,,,,0.13,,,,0.25,,,,0.67,,,,0.88,,,,0.69,,,,0.43,,,,0.35,,,,0.45,,,,0.38,,,,0.31,,,,0.36,,,,0.44,,,,0.64,,,,0.69,,,,1.04,,,,1.12,,,,0.81,,,,0.69,,,,0.54,,,,0.31,11.68
342464719,67190110861,2024.10.23,,,,0.15,,,,0.11,,,,0.1,,,,0.09,,,,0.14,,,,0.28,,,,0.7,,,,0.9,,,,0.74,,,,0.46,,,,0.41,,,,0.42,,,,0.43,,,,0.32,,,,0.39,,,,0.46,,,,0.66,,,,0.75,,,,1.1,,,,1.12,,,,0.9,,,,0.77,,,,0.42,,,,0.27,12.09
342464719,67190110861,2024.10.24,,,,0.15,,,,0.16,,,,0.1,,,,0.1,,,,0.15,,,,0.26,,,,0.64,,,,0.84,,,,0.82,,,,0.49,,,,0.44,,,,0.36,,,,0.42,,,,0.33,,,,0.42,,,,0.4,,,,0.59,,,,0.96,,,,1.22,,,,0.94,,,,0.92,,,,0.83,,,,0.56,,,,0.26,12.36
342464719,67190110861,2024.10.25,,,,0.18,,,,0.15,,,,0.1,,,,0.11,,,,0.13,,,,0.26,,,,0.59,,,,0.76,,,,0.75,,,,0.49,,,,0.44,,,,0.41,,,,0.39,,,,0.31,,,,0.4,,,,0.42,,,,0.52,,,,0.8,,,,1.1,,,,1.1,,,,0.94,,,,0.79,,,,0.43,,,,0.29,11.86
342464719,67190110861,2024.10.26,,,,0.18,,,,0.14,,,,0.1,,,,0.1,,,,0.12,,,,0.27,,,,0.7,,,,0.9,,,,0.69,,,,0.53,,,,0.44,,,,0.38,,,,0.38,,,,0.37,,,,0.41,,,,0.42,,,,0.55,,,,0.77,,,,1.25,,,,1.03,,,,0.79,,,,0.84,,,,0.56,,,,0.35,12.27
342464719,67190110861,2024.10.27,,,,0.16,,,,0.11,,,,0.12,,,,0.09,,,,0.15,,,,0.26,,,,0.6,,,,0.78,,,,0.71,,,,0.53,,,,0.43,,,,0.37,,,,0.37,,,,0.38,,,,0.38,,,,0.47,,,,0.55,,,,1.01,,,,1.43,,,,1.22,,,,1.11,,,,0.75,,,,0.46,,,,0.29,12.73
342464719,67190110861,2024.10.28,,,,0.19,,,,0.16,,,,0.13,,,,0.09,,,,0.15,,,,0.27,,,,0.6,,,,0.8,,,,0.69,,,,0.49,,,,0.42,,,,0.41,,,,0.39,,,,0.43,,,,0.42,,,,0.46,,,,0.61,,,,0.94,,,,1.03,,,,1.15,,,,0.96,,,,0.67,,,,0.56,,,,0.34,12.36
342464719,67190110861,2024.10.29,,,,0.14,,,,0.13,,,,0.11,,,,0.11,,,,0.12,,,,0.31,,,,0.61,,,,0.79,,,,0.63,,,,0.43,,,,0.44,,,,0.38,,,,0.35,,,,0.34,,,,0.41,,,,0.37,,,,0.62,,,,0.73,,,,1.04,,,,1.0,,,,0.93,,,,0.76,,,,0.46,,,,0.36,11.57
342464719,67190110861,2024.10.30,,,,0.17,,,,0.12,,,,0.11,,,,0.11,,,,0.12,,,,0.24,,,,0.72,,,,0.85,,,,0.76,,,,0.4,,,,0.38,,,,0.39,,,,0.36,,,,0.36,,,,0.4,,,,0.38,,,,0.67,,,,0.93,,,,1.16,,,,0.92,,,,0.87,,,,0.75,,,,0.44,,,,0.33,11.94
342464719,67190110861,2024.10.31,,,,0.14,,,,0.13,,,,0.11,,,,0.11,,,,0.11,,,,0.28,,,,0.59,,,,0.9,,,,0.67,,,,0.54,,,,0.46,,,,0.38,,,,0.4,,,,0.33,,,,0.45,,,,0.41,,,,0.53,,,,0.84,,,,0.97,,,,1.22,,,,0.84,,,,0.79,,,,0.49,,,,0.34,12.03
342464719,67190110861,2024.11.01,,,,0.15,,,,0.13,,,,0.11,,,,0.11,,,,0.11,,,,0.24,,,,0.58,,,,0.85,,,,0.66,,,,0.47,,,,0.38,,,,0.43,,,,0.45,,,,0.36,,,,0.37,,,,0.39,,,,0.48,,,,0.81,,,,1.17,,,,1.01,,,,1.06,,,,0.79,,,,0.52,,,,0.29,11.92
342464719,67190110861,2024.11.02,,,,0.17,,,,0.13,,,,0.11,,,,0.1,,,,0.13,,,,0.33,,,,0.6,,,,0.69,,,,0.77,,,,0.47,,,,0.38,,,,0.42,,,,0.42,,,,0.43,,,,0.37,,,,0.48,,,,0.59,,,,0.82,,,,1.12,,,,1.13,,,,0.91,,,,0.75,,,,0.49,,,,0.29,12.1
342464719,67190110861,2024.11.03,,,,0.15,,,,0.15,,,,0.12,,,,0.11,,,,0.12,,,,0.29,,,,0.62,,,,0.72,,,,0.78,,,,0.49,,,,0.45,,,,0.35,,,,0.41,,,,0.34,,,,0.47,,,,0.46,,,,0.65,,,,0.88,,,,1.11,,,,1.33,,,,0.91,,,,0.8,,,,0.55,,,,0.26,12.52
342464719,67190110861,2024.11.04,,,,0.18,,,,0.14,,,,0.1,,,,0.09,,,,0.12,,,,0.32,,,,0.7,,,,0.77,,,,0.72,,,,0.52,,,,0.46,,,,0.4,,,,0.38,,,,0.33,,,,0.44,,,,0.51,,,,0.56,,,,0.91,,,,1.14,,,,1.06,,,,0.98,,,,0.92,,,,0.55,,,,0.32,12.62
342464719,67190110861,2024.11.05,,,,0.15,,,,0.11,,,,0.1,,,,0.11,,,,0.11,,,,0.3,,,,0.63,,,,0.77,,,,0.73,,,,0.44,,,,0.37,,,,0.37,,,,0.4,,,,0.38,,,,0.37,,,,0.41,,,,0.5,,,,0.81,,,,0.98,,,,1.19,,,,0.91,,,,0.69,,,,0.5,,,,0.27,11.6
342464719,67190110861,2024.11.06,,,,0.17,,,,0.12,,,,0.1,,,,0.11,,,,0.12,,,,0.29,,,,0.65,,,,0.75,,,,0.76,,,,0.43,,,,0.42,,,,0.38,,,,0.33,,,,0.38,,,,0.43,,,,0.47,,,,0.55,,,,0.8,,,,0.97,,,,0.98,,,,0.93,,,,0.76,,,,0.55,,,,0.29,11.74
342464719,67190110861,2024.11.07,,,,0.15,,,,0.12,,,,0.12,,,,0.11,,,,0.13,,,,0.27,,,,0.67,,,,0.7,,,,0.85,,,,0.5,,,,0.42,,,,0.38,,,,0.4,,,,0.3,,,,0.46,,,,0.41,,,,0.5,,,,0.76,,,,1.11,,,,0.98,,,,0.89,,,,0.8,,,,0.45,,,,0.34,11.82
342464719,67190110861,2024.11.08,,,,0.16,,,,0.13,,,,0.1,,,,0.1,,,,0.13,,,,0.27,,,,0.71,,,,0.7,,,,0.64,,,,0.53,,,,0.38,,,,0.39,,,,0.39,,,,0.38,,,,0.34,,,,0.39,,,,0.59,,,,0.96,,,,1.13,,,,0.99,,,,0.97,,,,0.85,,,,0.56,,,,0.33,12.12
342464719,67190110861,2024.11.09,,,,0.14,,,,0.12,,,,0.11,,,,0.11,,,,0.13,,,,0.26,,,,0.68,,,,0.68,,,,0.7,,,,0.46,,,,0.41,,,,0.43,,,,0.36,,,,0.38,,,,0.4,,,,0.43,,,,0.58,,,,0.82,,,,0.96,,,,0.91,,,,0.87,,,,0.76,,,,0.55,,,,0.31,11.56
342464719,67190110861,2024.11.10,,,,0.19,,,,0.14,,,,0.11,,,,0.1,,,,0.12,,,,0.25,,,,0.7,,,,0.97,,,,0.7,,,,0.42,,,,0.48,,,,0.4,,,,0.43,,,,0.42,,,,0.48,,,,0.44,,,,0.61,,,,0.88,,,,1.13,,,,1.07,,,,0.86,,,,0.79,,,,0.54,,,,0.33,12.56
342464719,67190110861,2024.11.11,,,,0.18,,,,0.15,,,,0.09,,,,0.11,,,,0.14,,,,0.31,,,,0.73,,,,0.72,,,,0.86,,,,0.43,,,,0.4,,,,0.4,,,,0.35,,,,0.42,,,,0.34,,,,0.41,,,,0.57,,,,0.95,,,,1.32,,,,1.12,,,,1.04,,,,0.8,,,,0.44,,,,0.27,12.55
342464719,67190110861,2024.11.12,,,,0.16,,,,0.14,,,,0.11,,,,0.11,,,,0.13,,,,0.24,,,,0.61,,,,0.84,,,,0.83,,,,0.54,,,,0.36,,,,0.47,,,,0.36,,,,0.31,,,,0.45,,,,0.39,,,,0.58,,,,0.78,,,,1.15,,,,1.11,,,,0.93,,,,0.81,,,,0.45,,,,0.31,12.17
342464719,67190110861,2024.11.13,,,,0.15,,,,0.12,,,,0.1,,,,0.09,,,,0.15,,,,0.28,,,,0.6,,,,0.77,,,,0.67,,,,0.49,,,,0.48,,,,0.38,,,,0.42,,,,0.38,,,,0.36,,,,0.43,,,,0.56,,,,0.9,,,,1.28,,,,1.0,,,,0.99,,,,0.81,,,,0.51,,,,0.31,12.23
342464719,67190110861,2024.11.14,,,,0.15,,,,0.15,,,,0.12,,,,0.09,,,,0.11,,,,0.28,,,,0.56,,,,0.68,,,,0.73,,,,0.46,,,,0.42,,,,0.36,,,,0.36,,,,0.39,,,,0.38,,,,0.37,,,,0.53,,,,0.9,,,,1.04,,,,0.92,,,,0.84,,,,0.86,,,,0.55,,,,0.3,11.55
342464719,67190110861,2024.11.15,,,,0.17,,,,0.14,,,,0.11,,,,0.1,,,,0.1,,,,0.28,,,,0.71,,,,0.81,,,,0.72,,,,0.44,,,,0.41,,,,0.41,,,,0.41,,,,0.33,,,,0.42,,,,0.43,,,,0.61,,,,0.87,,,,1.11,,,,1.09,,,,1.05,,,,0.86,,,,0.41,,,,0.24,12.23
342464719,67190110861,2024.11.16,,,,0.18,,,,0.13,,,,0.11,,,,0.1,,,,0.11,,,,0.3,,,,0.71,,,,0.75,,,,0.7,,,,0.49,,,,0.36,,,,0.41,,,,0.35,,,,0.35,,,,0.44,,,,0.43,,,,0.52,,,,0.89,,,,1.04,,,,1.01,,,,1.06,,,,0.81,,,,0.51,,,,0.27,12.03
342464719,67190110861,2024.11.17,,,,0.14,,,,0.12,,,,0.12,,,,0.12,,,,0.14,,,,0.31,,,,0.58,,,,0.77,,,,0.75,,,,0.48,,,,0.37,,,,0.47,,,,0.38,,,,0.43,,,,0.39,,,,0.52,,,,0.58,,,,1.0,,,,0.96,,,,1.21,,,,1.17,,,,0.72,,,,0.46,,,,0.31,12.5
342464719,67190110861,2024.11.18,,,,0.19,,,,0.14,,,,0.11,,,,0.1,,,,0.11,,,,0.34,,,,0.58,,,,0.86,,,,0.88,,,,0.44,,,,0.45,,,,0.35,,,,0.39,,,,0.34,,,,0.47,,,,0.4,,,,0.6,,,,0.92,,,,1.07,,,,1.19,,,,0.91,,,,0.85,,,,0.47,,,,0.32,12.48
342464719,67190110861,2024.11.19,,,,0.15,,,,0.13,,,,0.1,,,,0.11,,,,0.12,,,,0.3,,,,0.68,,,,0.72,,,,0.77,,,,0.41,,,,0.41,,,,0.4,,,,0.39,,,,0.39,,,,0.36,,,,0.39,,,,0.49,,,,0.92,,,,1.14,,,,1.06,,,,0.88,,,,0.73,,,,0.47,,,,0.25,11.77
342464719,67190110861,2024.11.20,,,,0.15,,,,0.14,,,,0.13,,,,0.1,,,,0.13,,,,0.25,,,,0.71,,,,0.68,,,,0.87,,,,0.5,,,,0.41,,,,0.45,,,,0.34,,,,0.38,,,,0.41,,,,0.4,,,,0.56,,,,0.89,,,,1.17,,,,0.87,,,,1.05,,,,0.68,,,,0.47,,,,0.27,12.01
342464719,67190110861,2024.11.21,,,,0.13,,,,0.11,,,,0.13,,,,0.1,,,,0.1,,,,0.24,,,,0.68,,,,0.9,,,,0.69,,,,0.41,,,,0.38,,,,0.32,,,,0.33,,,,0.37,,,,0.36,,,,0.41,,,,0.51,,,,0.97,,,,1.28,,,,1.06,,,,0.89,,,,0.76,,,,0.49,,,,0.32,11.94
342464719,67190110861,2024.11.22,,,,0.17,,,,0.15,,,,0.13,,,,0.1,,,,0.13,,,,0.23,,,,0.59,,,,0.79,,,,0.67,,,,0.52,,,,0.36,,,,0.36,,,,0.37,,,,0.39,,,,0.37,,,,0.46,,,,0.52,,,,0.8,,,,0.98,,,,1.0,,,,1.01,,,,0.78,,,,0.57,,,,0.3,11.75
342464719,67190110861,2024.11.23,,,,0.14,,,,0.11,,,,0.1,,,,0.1,,,,0.14,,,,0.26,,,,0.63,,,,0.76,,,,0.74,,,,0.44,,,,0.36,,,,0.35,,,,0.35,,,,0.32,,,,0.33,,,,0.44,,,,0.52,,,,1.0,,,,1.02,,,,1.0,,,,0.92,,,,0.64,,,,0.56,,,,0.25,11.48
342464719,67190110861,2024.11.24,,,,0.19,,,,0.15,,,,0.12,,,,0.1,,,,0.13,,,,0.29,,,,0.72,,,,0.71,,,,0.67,,,,0.48,,,,0.46,,,,0.46,,,,0.34,,,,0.43,,,,0.39,,,,0.42,,,,0.54,,,,0.87,,,,1.02,,,,1.1,,,,1.11,,,,0.76,,,,0.51,,,,0.33,12.3
342464719,67190110861,2024.11.25,,,,0.18,,,,0.14,,,,0.11,,,,0.12,,,,0.14,,,,0.27,,,,0.62,,,,0.88,,,,0.67,,,,0.58,,,,0.4,,,,0.46,,,,0.39,,,,0.39,,,,0.47,,,,0.45,,,,0.6,,,,0.8,,,,0.99,,,,1.02,,,,1.04,,,,0.73,,,,0.46,,,,0.28,12.19
342464719,67190110861,2024.11.26,,,,0.17,,,,0.15,,,,0.1,,,,0.09,,,,0.15,,,,0.27,,,,0.71,,,,0.9,,,,0.8,,,,0.44,,,,0.45,,,,0.42,,,,0.39,,,,0.32,,,,0.38,,,,0.38,,,,0.62,,,,0.88,,,,0.99,,,,1.05,,,,0.86,,,,0.8,,,,0.55,,,,0.26,12.13
342464719,67190110861,2024.11.27,,,,0.15,,,,0.12,,,,0.11,,,,0.1,,,,0.15,,,,0.27,,,,0.76,,,,0.72,,,,0.8,,,,0.42,,,,0.48,,,,0.42,,,,0.37,,,,0.39,,,,0.38,,,,0.38,,,,0.63,,,,0.77,,,,1.0,,,,0.99,,,,0.98,,,,0.66,,,,0.47,,,,0.25,11.77
342464719,67190110861,2024.11.28,,,,0.15,,,,0.14,,,,0.13,,,,0.11,,,,0.12,,,,0.32,,,,0.66,,,,0.7,,,,0.76,,,,0.51,,,,0.45,,,,0.41,,,,0.35,,,,0.32,,,,0.41,,,,0.37,,,,0.6,,,,0.92,,,,1.21,,,,1.05,,,,1.03,,,,0.87,,,,0.53,,,,0.26,12.38
342464719,67190110861,2024.11.29,,,,0.15,,,,0.12,,,,0.11,,,,0.09,,,,0.12,,,,0.27,,,,0.72,,,,0.69,,,,0.81,,,,0.52,,,,0.37,,,,0.44,,,,0.4,,,,0.35,,,,0.41,,,,0.39,,,,0.6,,,,0.74,,,,1.24,,,,0.99,,,,0.97,,,,0.69,,,,0.55,,,,0.31,12.05
342464719,67190110861,2024.11.30,,,,0.22,,,,0.19,,,,0.15,,,,0.16,,,,0.17,,,,0.4,,,,0.92,,,,1.08,,,,0.91,,,,0.63,,,,0.62,,,,0.47,,,,0.52,,,,0.52,,,,0.51,,,,0.58,,,,0.68,,,,1.03,,,,1.64,,,,1.18,,,,1.24,,,,1.08,,,,0.62,,,,0.45,15.97
342464719,67190110861,2024.12.01,,,,0.25,,,,0.16,,,,0.13,,,,0.15,,,,0.17,,,,0.33,,,,0.94,,,,0.96,,,,1.1,,,,0.58,,,,0.51,,,,0.49,,,,0.63,,,,0.54,,,,0.6,,,,0.57,,,,0.75,,,,1.03,,,,1.58,,,,1.48,,,,1.31,,,,0.99,,,,0.8,,,,0.37,16.42
342464719,67190110861,2024.12.02,,,,0.24,,,,0.16,,,,0.15,,,,0.14,,,,0.18,,,,0.4,,,,0.87,,,,1.09,,,,1.13,,,,0.75,,,,0.63,,,,0.51,,,,0.54,,,,0.52,,,,0.54,,,,0.55,,,,0.78,,,,1.07,,,,1.43,,,,1.32,,,,1.3,,,,1.13,,,,0.85,,,,0.43,16.71
342464719,67190110861,2024.12.03,,,,0.18,,,,0.2,,,,0.15,,,,0.13,,,,0.18,,,,0.43,,,,0.86,,,,1.14,,,,0.88,,,,0.58,,,,0.55,,,,0.55,,,,0.57,,,,0.56,,,,0.48,,,,0.48,,,,0.85,,,,1.19,,,,1.36,,,,1.39,,,,1.31,,,,1.09,,,,0.65,,,,0.36,16.12
342464719,67190110861,2024.12.04,,,,0.24,,,,0.17,,,,0.14,,,,0.12,,,,0.18,,,,0.32,,,,0.8,,,,1.08,,,,0.95,,,,0.64,,,,0.48,,,,0.52,,,,0.46,,,,0.4,,,,0.49,,,,0.6,,,,0.81,,,,1.03,,,,1.55,,,,1.42,,,,1.46,,,,1.02,,,,0.7,,,,0.32,15.9
342464719,67190110861,2024.12.05,,,,0.2,,,,0.2,,,,0.15,,,,0.13,,,,0.15,,,,0.39,,,,0.89,,,,0.98,,,,1.04,,,,0.57,,,,0.53,,,,0.59,,,,0.46,,,,0.44,,,,0.54,,,,0.62,,,,0.65,,,,1.29,,,,1.59,,,,1.25,,,,1.29,,,,0.91,,,,0.62,,,,0.45,15.93
342464719,67190110861,2024.12.06,,,,0.23,,,,0.15,,,,0.14,,,,0.13,,,,0.16,,,,0.35,,,,0.71,,,,1.07,,,,1.02,,,,0.61,,,,0.64,,,,0.58,,,,0.49,,,,0.45,,,,0.51,,,,0.49,,,,0.65,,,,1.2,,,,1.29,,,,1.21,,,,1.04,,,,0.94,,,,0.57,,,,0.43,15.06
342464719,67190110861,2024.12.07,,,,0.2,,,,0.16,,,,0.14,,,,0.15,,,,0.17,,,,0.35,,,,1.01,,,,1.01,,,,0.93,,,,0.58,,,,0.53,,,,0.5,,,,0.51,,,,0.47,,,,0.52,,,,0.46,,,,0.69,,,,1.09,,,,1.65,,,,1.28,,,,1.35,,,,0.97,,,,0.58,,,,0.35,15.65
342464719,67190110861,2024.12.08,,,,0.21,,,,0.17,,,,0.14,,,,0.17,,,,0.14,,,,0.41,,,,0.88,,,,1.09,,,,1.08,,,,0.62,,,,0.52,,,,0.58,,,,0.61,,,,0.47,,,,0.49,,,,0.68,,,,0.77,,,,1.2,,,,1.54,,,,1.23,,,,1.37,,,,1.09,,,,0.65,,,,0.41,16.52
342464719,67190110861,2024.12.09,,,,0.24,,,,0.18,,,,0.14,,,,0.13,,,,0.19,,,,0.43,,,,0.9,,,,0.98,,,,1.13,,,,0.7,,,,0.47,,,,0.54,,,,0.49,,,,0.53,,,,0.52,,,,0.59,,,,0.88,,,,1.27,,,,1.73,,,,1.65,,,,1.13,,,,1.0,,,,0.67,,,,0.48,16.97
342464719,67190110861,2024.12.10,,,,0.2,,,,0.2,,,,0.15,,,,0.16,,,,0.16,,,,0.34,,,,0.92,,,,0.86,,,,1.06,,,,0.55,,,,0.58,,,,0.49,,,,0.52,,,,0.53,,,,0.48,,,,0.48,,,,0.64,,,,1.19,,,,1.51,,,,1.47,,,,1.29,,,,1.04,,,,0.62,,,,0.33,15.77
342464719,67190110861,2024.12.11,,,,0.2,,,,0.2,,,,0.16,,,,0.13,,,,0.17,,,,0.41,,,,0.85,,,,0.93,,,,0.89,,,,0.65,,,,0.62,,,,0.58,,,,0.44,,,,0.44,,,,0.57,,,,0.64,,,,0.78,,,,1.16,,,,1.28,,,,1.51,,,,1.34,,,,0.92,,,,0.72,,,,0.36,15.95
342464719,67190110861,2024.12.12,,,,0.17,,,,0.16,,,,0.13,,,,0.13,,,,0.17,,,,0.38,,,,0.89,,,,1.01,,,,0.84,,,,0.66,,,,0.54,,,,0.5,,,,0.56,,,,0.54,,,,0.55,,,,0.57,,,,0.67,,,,1.18,,,,1.39,,,,1.38,,,,1.08,,,,1.1,,,,0.59,,,,0.42,15.61
342464719,67190110861,2024.12.13,,,,0.22,,,,0.17,,,,0.16,,,,0.14,,,,0.19,,,,0.38,,,,0.9,,,,0.98,,,,1.06,,,,0.63,,,,0.55,,,,0.54,,,,0.58,,,,0.48,,,,0.47,,,,0.56,,,,0.85,,,,1.3,,,,1.67,,,,1.17,,,,1.27,,,,1.05,,,,0.75,,,,0.32,16.39
342464719,67190110861,2024.12.14,,,,0.23,,,,0.19,,,,0.13,,,,0.13,,,,0.17,,,,0.38,,,,0.76,,,,0.98,,,,1.13,,,,0.59,,,,0.49,,,,0.49,,,,0.5,,,,0.49,,,,0.53,,,,0.61,,,,0.77,,,,1.04,,,,1.37,,,,1.37,,,,1.16,,,,1.1,,,,0.66,,,,0.39,15.66
342464719,67190110861,2024.12.15,,,,0.2,,,,0.17,,,,0.16,,,,0.14,,,,0.18,,,,0.34,,,,0.99,,,,1.19,,,,0.95,,,,0.65,,,,0.63,,,,0.5,,,,0.56,,,,0.46,,,,0.56,,,,0.55,,,,0.89,,,,1.2,,,,1.59,,,,1.52,,,,1.26,,,,1.07,,,,0.78,,,,0.44,16.98
342464719,67190110861,2024.12.16,,,,0.22,,,,0.21,,,,0.16,,,,0.14,,,,0.18,,,,0.35,,,,0.76,,,,1.05,,,,1.02,,,,0.66,,,,0.58,,,,0.63,,,,0.51,,,,0.5,,,,0.47,,,,0.5,,,,0.87,,,,1.19,,,,1.75,,,,1.36,,,,1.32,,,,1.02,,,,0.65,,,,0.35,16.45
342464719,67190110861,2024.12.17,,,,0.2,,,,0.17,,,,0.13,,,,0.15,,,,0.15,,,,0.33,,,,0.77,,,,1.08,,,,0.85,,,,0.69,,,,0.63,,,,0.46,,,,0.5,,,,0.42,,,,0.54,,,,0.57,,,,0.71,,,,1.05,,,,1.63,,,,1.34,,,,1.16,,,,1.11,,,,0.66,,,,0.44,15.74
342464719,67190110861,2024.12.18,,,,0.19,,,,0.19,,,,0.15,,,,0.12,,,,0.18,,,,0.37,,,,0.95,,,,0.94,,,,1.05,,,,0.62,,,,0.62,,,,0.49,,,,0.62,,,,0.53,,,,0.48,,,,0.61,,,,0.82,,,,1.06,,,,1.44,,,,1.48,,,,1.19,,,,0.88,,,,0.58,,,,0.38,15.94
342464719,67190110861,2024.12.19,,,,0.21,,,,0.16,,,,0.16,,,,0.14,,,,0.16,,,,0.39,,,,0.89,,,,1.19,,,,0.85,,,,0.58,,,,0.6,,,,0.6,,,,0.52,,,,0.52,,,,0.47,,,,0.53,,,,0.66,,,,0.98,,,,1.64,,,,1.23,,,,1.27,,,,1.16,,,,0.6,,,,0.44,15.95
